"Duration..in.seconds."	"ResponseId"	"UserLanguage"	"age"	"sex"	"sex_3_TEXT"	"eth"	"eth_9_TEXT"	"rel"	"rel_8_TEXT"	"religiousity"	"soulBelief"	"conLib_1"	"conLib_2"	"sdo_1"	"sdo_2"	"sdo_3"	"sdo_4"	"sdo_5"	"sdo_6"	"sdo_7"	"sdo_8"	"AQ_1"	"AQ_2"	"AQ_3"	"AQ_4"	"AQ_5"	"AQ_6"	"AQ_7"	"AQ_8"	"AQ_9"	"AQ_10"	"riley1_1"	"riley1_2"	"riley1_3"	"casey1_1"	"casey1_2"	"casey1_3"	"rcCheck"	"riley2_1"	"riley2_2"	"riley2_3"	"casey2_1"	"casey2_2"	"casey2_3"	"rcRel"	"abortion"	"guns"	"life2"	"conscious2"	"arm2"	"finger2"	"finger"	"arm"	"conscious"	"life"	"box"	"leftFirst"	"sacrificead"	"mTurkCode"	"team"	"id"	"sdo"	"sdo_level"	"SDO"	"libCon"	"att"	"riley1"	"casey1"	"RiCa1"	"message"	"cRel"	"Rel"	"riley2"	"casey2"
"423"	"R_1FtvnzFnY3BRYOB"	"EN"	36	"Female"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Yes, definitely"	-38	-38	1	1	1	1	2	1	1	2	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	3	3	3	6	5	6	"Liberal"	2	3	3	6	6	6	"6"	"Pro choice"	"Anti gun"	""	""	""	""	"infinite"	"infinite"	"infinite"	"infinite"	""	"1"	"1"	"138727"	"dems"	258	1.25	"low"	-1.36514778325123	-3.8	1	3	5.66666666666667	2.66666666666667	-1	"6"	3	2.66666666666667	6
"567"	"R_3EaoXIqgaqIZIf2"	"EN"	45	"Female"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, definitely not"	-33	-33	1	1	1	1	1	1	1	1	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"4 Definitely Agree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"1 Definitely Disagree"	1	2	2	5	6	3	"Conservative"	1	2	2	5	6	3	"5"	"Strongly pro choice"	"Strongly anti gun"	"10000"	"1000000"	"10000"	"1000000"	""	""	""	""	""	"0"	"0"	"2495490"	"dems"	259	1	"low"	-1.61514778325123	-3.3	1	1.66666666666667	4.66666666666667	2.5	1	"5"	2	1.66666666666667	4.66666666666667
"290"	"R_1oF3wKNp2kx8ZMt"	"EN"	36	"Male"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, probably not"	-50	-50	2	2	2	2	6	3	2	2	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	4	3	5	5	2	4	"Conservative"	3	5	4	5	2	3	"5"	"Strongly pro choice"	"Anti gun"	""	""	""	""	"2"	"10"	"100"	"infinite"	""	"0"	"1"	"9508052"	"dems"	260	2.625	"medium"	0.00985221674876868	-5	1	4	3.66666666666667	4.16666666666667	1	"5"	2	4	3.33333333333333
"761"	"R_24GJ14y6QviFvm8"	"EN"	37	"Female"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Unsure"	-44	-50	2	1	1	1	2	2	2	2	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	5	5	6	3	3	3	"Liberal"	5	5	6	3	3	3	"6"	"Strongly pro choice"	"Anti gun"	""	""	""	""	"1000"	"10000"	"1000"	"2"	""	"1"	"1"	"8941641"	"dems"	261	1.625	"low"	-0.990147783251231	-4.7	1	5.33333333333333	3	5.16666666666667	-1	"6"	3	5.33333333333333	3
"180"	"R_C928v9yGEnLgpih"	"EN"	29	"Male"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Yes, probably"	29	-17	3	2	2	2	2	2	2	2	"4 Definitely Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	2	2	2	6	6	6	"Liberal"	2	2	2	6	6	6	"Not at all"	"Strongly pro choice"	"Strongly anti gun"	""	""	""	""	"10"	"20"	"30"	"30"	""	"1"	"1"	"7694939"	"dems"	262	2.125	"medium"	-0.490147783251231	0.6	1	2	6	2	-1	"Not at all"	1	2	6
"354"	"R_5jxdC5gm0Tqn4WZ"	"EN"	27	"Male"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, definitely not"	-18	-11	2	2	2	3	3	2	2	3	"1 Definitely Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	3	3	2	2	5	6	"Conservative"	2	2	2	2	4	6	"Not at all"	"Strongly pro choice"	"Neutral"	""	""	""	""	"1000"	"100000"	"infinite"	"infinite"	""	"0"	"1"	"974022"	"dems"	263	2.375	"medium"	-0.240147783251231	-1.45	1	2.66666666666667	4.33333333333333	3.16666666666667	1	"Not at all"	1	2	4
"951"	"R_21tuNJOmy6UhYDg"	"EN"	47	"Male"	""	"Hispanic"	""	"Christianity"	""	"Not at all religious"	"Unsure"	-50	-50	1	1	1	2	2	6	1	2	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	2	2	2	6	6	5	"Conservative"	2	2	2	6	6	5	"5"	"Pro choice"	"Strongly anti gun"	""	""	""	""	"infinite"	"infinite"	"infinite"	"infinite"	""	"0"	"1"	"902310"	"dems"	264	2	"medium"	-0.615147783251231	-5	1	2	5.66666666666667	2.16666666666667	1	"5"	2	2	5.66666666666667
"381"	"R_333HQSePiytXBhz"	"EN"	39	"Male"	""	"African American"	""	"Agnostic"	""	"Not at all religious"	"Unsure"	-50	-50	1	1	1	1	1	1	1	1	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	5	4	4	4	2	3	"Liberal"	5	4	4	4	3	3	"Not at all"	"Strongly pro choice"	"Neutral"	""	""	""	""	"3"	"infinite"	"infinite"	"infinite"	""	"1"	"1"	"366881"	"dems"	265	1	"low"	-1.61514778325123	-5	1	4.33333333333333	3	4.66666666666667	-1	"Not at all"	1	4.33333333333333	3.33333333333333
"228"	"R_UrOClYEsafjHPtn"	"EN"	31	"Female"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Yes, probably"	-50	-50	1	1	1	1	1	1	1	1	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	2	2	7	1	2	2	"Conservative"	7	4	3	1	4	3	"To a large extent"	"Strongly pro choice"	"Neutral"	"5"	"3"	"10"	"50"	""	""	""	""	""	"0"	"0"	"2508641"	"dems"	266	1	"low"	-1.61514778325123	-5	1	3.66666666666667	1.66666666666667	5	1	"To a large extent"	7	4.66666666666667	2.66666666666667
"417"	"R_2CwzQdHYOtBN3mH"	"EN"	28	"Female"	""	"Caucasian"	""	"Christianity"	""	"Quite religious"	"No, probably not"	-16	-17	1	1	7	3	6	1	2	2	"1 Definitely Disagree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	2	2	2	6	6	6	"Liberal"	2	2	2	6	6	6	"Not at all"	"Pro life"	"Anti gun"	""	""	""	""	"infinite"	"infinite"	"500"	"100"	""	"0"	"1"	"62804"	"dems"	267	2.875	"medium"	0.259852216748769	-1.65	0	2	6	2	1	"Not at all"	1	2	6
"1013"	"R_3k65nNIcMEU30Ei"	"EN"	30	"Female"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Yes, probably"	-50	-50	1	1	1	1	1	1	1	1	"2 Slightly Disagree"	"1 Definitely Disagree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	2	4	5	7	7	7	"Liberal"	1	1	1	7	7	7	""	"Strongly pro choice"	"Strongly anti gun"	"0"	"5"	"5"	"10"	""	""	""	""	"no comments"	"1"	"0"	"3416007"	"dems"	268	1	"low"	-1.61514778325123	-5	1	3.66666666666667	7	2.33333333333333	-1	""	5	1	7
"423"	"R_2EmFOFQtNUmOYq4"	"EN"	54	"Male"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, definitely not"	-48	-50	1	1	1	1	7	1	1	1	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	1	1	4	7	6	5	"Liberal"	1	1	1	7	7	5	"5"	"Strongly pro choice"	"Anti gun"	""	""	""	""	"0"	"infinite"	"infinite"	"1"	""	"1"	"1"	"7573917"	"dems"	269	1.75	"medium"	-0.865147783251231	-4.9	1	2	6	2	-1	"5"	2	1	6.33333333333333
"627"	"R_3D7053FxNpaARxE"	"EN"	38	"Male"	""	"Other:"	"Mixed: Caucasian/Hispanic"	"Atheist"	""	"Not at all religious"	"No, definitely not"	-24	-45	2	2	1	4	6	5	5	1	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"1 Definitely Disagree"	"2 Slightly Disagree"	2	2	2	6	6	6	"Conservative"	2	2	2	6	2	6	"Not at all"	"Strongly pro choice"	"Neutral"	"5"	"5"	"5"	"5"	""	""	""	""	""	"0"	"0"	"3901369"	"dems"	270	3.25	"high"	0.634852216748769	-3.45	1	2	6	2	1	"Not at all"	1	2	4.66666666666667
"296"	"R_2uDpcYSJZmbezBC"	"EN"	25	"Female"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Yes, probably"	23	18	5	5	4	3	3	4	3	3	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	5	4	3	6	4	5	"Liberal"	4	5	4	5	4	4	""	"Pro choice"	"Pro gun"	""	""	""	""	"5"	"10"	"50"	"1000"	""	"1"	"1"	"5891744"	"dems"	271	3.75	"high"	1.13485221674877	2.05	1	4	5	3.5	-1	""	5	4.33333333333333	4.33333333333333
"784"	"R_2WN25vDp3rklRZg"	"EN"	27	"Female"	""	"Caucasian"	""	"Agnostic"	""	"Not at all religious"	"Yes, probably"	-50	-50	1	1	1	1	1	1	1	1	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"4 Definitely Agree"	3	5	3	3	4	3	"Liberal"	5	3	3	4	3	4	"To some extent"	"Strongly pro choice"	"Strongly anti gun"	"infinite"	"in finite"	"infinite"	"infinite"	""	""	""	""	""	"1"	"0"	"5169094"	"dems"	272	1	"low"	-1.61514778325123	-5	1	3.66666666666667	3.33333333333333	4.16666666666667	-1	"To some extent"	4	3.66666666666667	3.66666666666667
"217"	"R_7TFcU5QBnmbD8Cl"	"EN"	32	"Female"	""	"Caucasian"	""	"Christianity"	""	"Quite religious"	"Yes, probably"	1	-35	2	1	3	1	4	2	1	1	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	2	2	2	6	3	5	"Conservative"	3	2	2	6	3	6	"Not at all"	"Neutral"	"Strongly anti gun"	""	""	""	""	"2"	"5"	"20"	"5"	""	"0"	"1"	"8745867"	"dems"	273	1.875	"medium"	-0.740147783251231	-1.7	1	2	4.66666666666667	2.66666666666667	1	"Not at all"	1	2.33333333333333	5
"237"	"R_1djjgsTYIfjCQ9t"	"EN"	32	"Male"	""	"Caucasian"	""	"Christianity"	""	"Not at all religious"	"Unsure"	-41	-41	1	1	1	1	1	1	1	1	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	4	1	1	7	6	7	"Conservative"	4	1	2	7	6	7	"Not at all"	"Strongly pro choice"	"Anti gun"	"1"	"1"	"1"	"1"	""	""	""	""	""	"0"	"0"	"2065083"	"dems"	274	1	"low"	-1.61514778325123	-4.1	1	2	6.66666666666667	1.66666666666667	1	"Not at all"	1	2.33333333333333	6.66666666666667
"517"	"R_AED5c0GkKOoEyhX"	"EN"	27	"Male"	""	"Hispanic"	""	"Agnostic"	""	"Not at all religious"	"No, probably not"	-12	-30	2	2	1	5	1	1	1	1	"1 Definitely Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	2	2	2	7	6	7	"Conservative"	1	3	2	7	6	7	"Not at all"	"Neutral"	"Strongly anti gun"	"2"	"2"	"2"	"2"	""	""	""	""	""	"0"	"0"	"6443601"	"dems"	275	1.75	"medium"	-0.865147783251231	-2.1	1	2	6.66666666666667	1.66666666666667	1	"Not at all"	1	2	6.66666666666667
"742"	"R_54qJ7PdWOGSgSml"	"EN"	22	"Male"	""	"Jewish"	""	"Other"	"Jewish"	"Deeply religious"	"Yes, definitely"	0	-8	4	3	2	2	4	4	4	3	"1 Definitely Disagree"	"3 Slightly Agree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"4 Definitely Agree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"1 Definitely Disagree"	1	2	1	7	7	7	"Liberal"	1	1	1	7	7	7	"Not at all"	"Neutral"	"Neutral"	""	""	""	""	"infinite"	"infinite"	"infinite"	"10"	"N/A"	"1"	"1"	"4753589"	"dems"	276	3.25	"high"	0.634852216748769	-0.4	1	1.33333333333333	7	1.16666666666667	-1	"Not at all"	1	1	7
"848"	"R_10VD3jaepbUwxsI"	"EN"	54	"Male"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, definitely not"	-39	-40	2	1	2	2	4	1	2	2	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	3	4	3	7	2	7	"Liberal"	2	4	3	6	5	2	"Not at all"	"Strongly pro choice"	"Strongly anti gun"	""	""	""	""	"yes I would if needed.  I would not expect anyone else to sacrifice their's for me."	"same has to go for arm as it does for finger."	"Life is different.  People die every day and everyone dies sometime.  I'm an Atheist so riding the rock is all I've got.  I would not give that up easily."	"I'm sorry that is what I thought we were speaking about in the last question so my answer would be the same as that.  No point for someone I did not know."	""	"1"	"1"	"1029461"	"dems"	277	2	"medium"	-0.615147783251231	-3.95	1	3.33333333333333	5.33333333333333	3	-1	"Not at all"	1	3	4.33333333333333
"395"	"R_3GBTn2V4W596Ug1"	"EN"	56	"Female"	""	"Caucasian"	""	"Agnostic"	""	"Not at all religious"	"No, probably not"	-35	-45	2	2	2	2	2	2	2	2	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	5	5	4	3	3	3	"Liberal"	4	4	5	4	4	4	"To some extent"	"Strongly pro choice"	"Strongly anti gun"	""	""	""	""	"infinite "	"infinite"	"5"	"infinite "	""	"1"	"1"	"5917507"	"dems"	278	2	"medium"	-0.615147783251231	-4	1	4.66666666666667	3	4.83333333333333	-1	"To some extent"	4	4.33333333333333	4
"578"	"R_3gSNLmrTBAxUpuA"	"EN"	66	"Female"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Yes, definitely"	-46	-50	1	1	1	1	1	1	1	1	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	1	1	1	7	7	7	"Conservative"	1	1	1	7	7	7	"Not at all"	"Pro choice"	"Pro gun"	"0"	"0"	"0"	"0"	""	""	""	""	""	"0"	"0"	"8158089"	"dems"	279	1	"low"	-1.61514778325123	-4.8	1	1	7	1	1	"Not at all"	1	1	7
"512"	"R_DNuO5wql7guYjMR"	"EN"	35	"Female"	""	"Caucasian"	""	"Christianity"	""	"Not at all religious"	"Yes, definitely"	-50	-50	1	1	1	1	1	1	1	1	"4 Definitely Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	5	3	2	6	5	4	"Liberal"	4	2	2	6	6	6	"9"	"Strongly pro choice"	"Anti gun"	"10"	"10"	"50"	"100"	""	""	""	""	"No additional comments"	"1"	"0"	"5335223"	"dems"	280	1	"low"	-1.61514778325123	-5	1	3.33333333333333	5	3.16666666666667	-1	"9"	6	2.66666666666667	6
"1029"	"R_2xyqXME6THombhj"	"EN"	49	"Female"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, definitely not"	-40	-50	2	2	2	2	2	2	2	2	"1 Definitely Disagree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"1 Definitely Disagree"	2	2	2	6	6	6	"Conservative"	2	2	2	6	6	6	"Not at all"	"Strongly pro choice"	"Anti gun"	""	""	""	""	"0"	"5"	"100"	"5"	""	"0"	"1"	"7016602"	"dems"	281	2	"medium"	-0.615147783251231	-4.5	1	2	6	2	1	"Not at all"	1	2	6
"197"	"R_3kbUX7gfxb6sl4v"	"EN"	39	"Female"	""	"Caucasian"	""	"Agnostic"	""	"Not at all religious"	"Unsure"	-47	-50	1	1	1	2	2	1	1	1	"2 Slightly Disagree"	"1 Definitely Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	2	2	3	5	5	6	"Conservative"	2	2	3	6	6	5	"Not at all"	"Strongly pro choice"	"Anti gun"	""	""	""	""	"99"	"99"	"9999"	"infinite"	""	"0"	"1"	"6418178"	"dems"	282	1.25	"low"	-1.36514778325123	-4.85	1	2.33333333333333	5.33333333333333	2.5	1	"Not at all"	1	2.33333333333333	5.66666666666667
"665"	"R_1HdTMrR6fVV3qCj"	"EN"	66	"Male"	""	"Caucasian"	""	"Spiritual, but not affiliated with an organized religion"	""	"Somewhat religious"	"Yes, definitely"	-37	-37	1	1	1	1	1	1	1	1	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"2 Slightly Disagree"	"4 Definitely Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	5	5	2	6	3	2	"Conservative"	5	5	5	6	2	2	"5"	"Strongly pro choice"	"Anti gun"	""	""	""	""	"0"	"0"	"0"	"0"	"We need to be open and stop hurting others for personal good"	"1"	"1"	"3235036"	"dems"	283	1	"low"	-1.61514778325123	-3.7	0	4	3.66666666666667	4.16666666666667	-1	"5"	2	5	3.33333333333333
"750"	"R_21dK2Vk1b7GYb5k"	"EN"	60	"Female"	""	"African American"	""	"Christianity"	""	"Somewhat religious"	"Yes, probably"	-50	-50	1	1	1	1	1	1	1	1	"1 Definitely Disagree"	"2 Slightly Disagree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	2	2	2	6	6	6	"Liberal"	2	3	2	6	6	6	"Not at all"	"Strongly pro choice"	"Strongly anti gun"	""	""	""	""	"infinite"	"10"	"0"	"0"	"Thank you for allowing my participation!"	"1"	"1"	"1764931"	"dems"	284	1	"low"	-1.61514778325123	-5	1	2	6	2	-1	"Not at all"	1	2.33333333333333	6
"128"	"R_1FslViYrlxGuY2I"	"EN"	28	"Male"	""	"Caucasian"	""	"Christianity"	""	"Somewhat religious"	"Yes, probably"	12	-22	4	4	3	2	5	6	2	3	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	5	2	3	6	3	3	"Liberal"	6	3	3	4	5	5	"6"	"Pro life"	"Anti gun"	""	""	""	""	"3"	"5"	"10"	"5"	""	"1"	"1"	"5900524"	"dems"	285	3.625	"high"	1.00985221674877	-0.5	1	3.33333333333333	4	3.66666666666667	-1	"6"	3	4	4.66666666666667
"485"	"R_3imyB9Y9FiwlSla"	"EN"	67	"Female"	""	"Caucasian"	""	"Christianity"	""	"Deeply religious"	"Yes, definitely"	-40	-41	4	2	2	2	2	1	2	1	"2 Slightly Disagree"	"2 Slightly Disagree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"4 Definitely Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"4 Definitely Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	2	1	1	7	6	7	"Conservative"	2	1	1	7	6	7	"Not at all"	"Pro life"	"Anti gun"	""	""	""	""	"20"	"25"	"100"	"1"	"what disturbing scenarios!"	"0"	"1"	"7388623"	"dems"	286	2	"medium"	-0.615147783251231	-4.05	1	1.33333333333333	6.66666666666667	1.33333333333333	1	"Not at all"	1	1.33333333333333	6.66666666666667
"412"	"R_3RdBuBZgO1KjcKT"	"EN"	36	"Female"	""	"Caucasian"	""	"Agnostic"	""	"Not at all religious"	"Unsure"	-50	-50	1	1	4	1	4	4	4	1	"2 Slightly Disagree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	5	6	2	6	3	4	"Conservative"	5	6	2	6	3	4	"Not at all"	"Strongly pro life"	"Strongly anti gun"	""	""	""	""	"Infinite"	"infinite"	"infinite"	"infinite"	""	"0"	"1"	"1945076"	"dems"	287	2.5	"medium"	-0.115147783251231	-5	1	4.33333333333333	4.33333333333333	4	1	"Not at all"	1	4.33333333333333	4.33333333333333
"683"	"R_3IT5KF6lw9dLSyk"	"EN"	46	"Female"	""	"Caucasian"	""	"Christianity"	""	"Quite religious"	"Yes, definitely"	-50	-50	1	1	1	1	7	1	1	1	"1 Definitely Disagree"	"3 Slightly Agree"	"4 Definitely Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"2 Slightly Disagree"	"3 Slightly Agree"	"1 Definitely Disagree"	1	2	1	7	7	7	"Liberal"	1	1	1	7	7	7	"Not at all"	"Strongly pro choice"	"Strongly anti gun"	""	""	""	""	"1"	"1"	"1"	"2"	""	"1"	"1"	"1934096"	"dems"	288	1.75	"medium"	-0.865147783251231	-5	1	1.33333333333333	7	1.16666666666667	-1	"Not at all"	1	1	7
"485"	"R_2ByQhmhEix6Fa52"	"EN"	35	"Male"	""	"Caucasian"	""	"Agnostic"	""	"Not at all religious"	"No, probably not"	-50	-50	1	1	1	1	7	1	1	1	"3 Slightly Agree"	"2 Slightly Disagree"	"4 Definitely Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"4 Definitely Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	2	1	2	6	6	7	"Conservative"	2	1	2	6	6	7	"Not at all"	"Strongly pro choice"	"Strongly anti gun"	""	""	""	""	"2"	"5"	"infinite"	"infinite"	""	"0"	"1"	"3184378"	"dems"	289	1.75	"medium"	-0.865147783251231	-5	1	1.66666666666667	6.33333333333333	1.66666666666667	1	"Not at all"	1	1.66666666666667	6.33333333333333
"179"	"R_73ONa3EoC9gtmPT"	"EN"	27	"Male"	""	"Caucasian"	""	"Atheist"	""	"Not at all religious"	"No, definitely not"	-27	-26	5	5	5	6	6	5	4	4	"2 Slightly Disagree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"2 Slightly Disagree"	"4 Definitely Agree"	"2 Slightly Disagree"	2	2	2	5	6	6	"Accelerationist"	2	3	3	2	3	3	"5"	"Strongly pro choice"	"Neutral"	"infinite"	"infinite"	"infinite"	"infinite"	""	""	""	""	""	"1"	"0"	"5774377"	"dems"	290	5	"high"	2.38485221674877	-2.65	0	2	5.66666666666667	2.16666666666667	-1	"5"	2	2.66666666666667	2.66666666666667
"250"	"R_7W0oBHF5pfQLpm1"	"EN"	39	"Female"	""	"Caucasian"	""	"Other"	"Jewish"	"Somewhat religious"	"Yes, definitely"	-50	-47	1	1	1	1	1	1	1	1	"3 Slightly Agree"	"4 Definitely Agree"	"3 Slightly Agree"	"2 Slightly Disagree"	"4 Definitely Agree"	"4 Definitely Agree"	"1 Definitely Disagree"	"1 Definitely Disagree"	"4 Definitely Agree"	"1 Definitely Disagree"	7	7	6	2	2	1	"Liberal"	7	1	4	2	2	2	"To a large extent"	"Pro choice"	"Anti gun"	"2"	"2"	"5"	"10"	""	""	""	""	""	"1"	"0"	"6653141"	"dems"	291	1	"low"	-1.61514778325123	-4.85	1	6.66666666666667	1.66666666666667	6.5	-1	"To a large extent"	7	4	2
